lot,n,tipologie
http://w3id.org/zac/88482_lot_40,2,OGGETTI VARI | PORZELLAN; STEINZEUG; FAYENCE
http://w3id.org/zac/88482_lot_46,2,OGGETTI IN RAME | PORZELLAN; STEINZEUG; FAYENCE
http://w3id.org/zac/88482_lot_47,2,OGGETTI IN RAME | PORZELLAN; STEINZEUG; FAYENCE
http://w3id.org/zac/88482_lot_48,2,OGGETTI IN RAME | PIATTI
http://w3id.org/zac/88482_lot_49,2,OGGETTI IN RAME | PORZELLAN; STEINZEUG; FAYENCE
http://w3id.org/zac/88482_lot_51,2,PIATTI | PORZELLAN; STEINZEUG; FAYENCE
http://w3id.org/zac/88482_lot_54,2,OGGETTI IN RAME | PORZELLAN; STEINZEUG; FAYENCE
http://w3id.org/zac/88482_lot_751,2,VETRI | VASI
http://w3id.org/zac/88483_lot_1013,2,CRISTALLI | TAPPETI
http://w3id.org/zac/88483_lot_1014,2,CRISTALLI | TAPPETI
http://w3id.org/zac/88483_lot_1015,2,CRISTALLI | TAPPETI
http://w3id.org/zac/88483_lot_363,2,ACQUERELLI | CORNICI
http://w3id.org/zac/88483_lot_568,2,OGGETTI D'ARTE ORIENTALE | VASI
http://w3id.org/zac/88483_lot_606,2,MARMI | PORCELLANE
http://w3id.org/zac/88484_lot_2,2,OGGETTI IN LEGNO | OGGETTI IN ORO
http://w3id.org/zac/88484_lot_20,2,Glas; Marmor; Holz; Elfenbein | OGGETTI IN LEGNO
http://w3id.org/zac/88484_lot_25,2,Glas; Marmor; Holz; Elfenbein | OGGETTI IN LEGNO
http://w3id.org/zac/88484_lot_30,2,OGGETTI IN LEGNO | PORZELLAN; FAYENCE | Porzellan; Fayence
http://w3id.org/zac/88485_lot_30,2,OGGETTI IN ORO | PORZELLAN; FAYENCE | Porzellan; Fayence
http://w3id.org/zac/88485_lot_342,2,CORNICI | OGGETTI IN ORO
http://w3id.org/zac/88485_lot_41,2,CORNICI | OGGETTI IN ORO
http://w3id.org/zac/88487_lot_1079,2,OGGETTI IN LATTA | OGGETTI VARI
http://w3id.org/zac/88487_lot_190,2,CORNICI | OGGETTI IN RAME
http://w3id.org/zac/88487_lot_334,2,MINIATURE | OGGETTI D'ARTE ORIENTALE
http://w3id.org/zac/88487_lot_36,2,CRISTALLI | CORNICI
http://w3id.org/zac/88487_lot_4,2,CORNICI | MINIATURE
http://w3id.org/zac/88487_lot_669,2,CRISTALLI | OGGETTI VARI
http://w3id.org/zac/88488_lot_12,2,Mobel; Teppiche | MOBEL; TEPPICHE | OGGETTI IN ORO
http://w3id.org/zac/88488_lot_13,2,MOBEL; TEPPICHE | Mobel; Teppiche | OGGETTI IN ORO
http://w3id.org/zac/88488_lot_17,2,Mobel; Teppiche | MOBEL; TEPPICHE | OGGETTI IN ORO
http://w3id.org/zac/88488_lot_19,2,MINIATURE | MOBEL; TEPPICHE | Mobel; Teppiche
http://w3id.org/zac/88488_lot_20,2,Mobel; Teppiche | MOBEL; TEPPICHE | OGGETTI VARI
http://w3id.org/zac/88488_lot_21,2,CANDELABRI | Mobel; Teppiche | MOBEL; TEPPICHE
http://w3id.org/zac/88488_lot_26,2,Mobel; Teppiche | MOBEL; TEPPICHE | OGGETTI IN ORO
http://w3id.org/zac/88488_lot_28,2,Mobel; Teppiche | MOBEL; TEPPICHE | OGGETTI VARI
http://w3id.org/zac/88488_lot_29,2,BIANCHERIA | Mobel; Teppiche | MOBEL; TEPPICHE
http://w3id.org/zac/88488_lot_31,2,MOBEL; TEPPICHE | Mobel; Teppiche | OGGETTI IN ORO
http://w3id.org/zac/88488_lot_32,2,Mobel; Teppiche | MOBEL; TEPPICHE | OGGETTI VARI
http://w3id.org/zac/88488_lot_34,2,MOBEL; TEPPICHE | Mobel; Teppiche | OGGETTI IN ORO
http://w3id.org/zac/88488_lot_35,2,BIANCHERIA | Mobel; Teppiche | MOBEL; TEPPICHE
http://w3id.org/zac/88488_lot_36,2,MOBEL; TEPPICHE | Mobel; Teppiche | OGGETTI IN ORO
http://w3id.org/zac/88488_lot_40,2,MOBEL; TEPPICHE | Mobel; Teppiche | OGGETTI LACCATI
http://w3id.org/zac/88488_lot_42,2,MOBEL; TEPPICHE | Mobel; Teppiche | OGGETTI IN LEGNO
http://w3id.org/zac/88488_lot_5,2,MOBEL; TEPPICHE | Mobel; Teppiche | OGGETTI IN METALLO
http://w3id.org/zac/88488_lot_8,2,MOBEL; TEPPICHE | Mobel; Teppiche | STAMPE E INCISIONI
http://w3id.org/zac/88489_lot_2,2,CORNICI | ACQUEFORTI
http://w3id.org/zac/88492_lot_I,2,LIBRI | TESSUTI
http://w3id.org/zac/88495_lot_12,2,DISEGNI | OGGETTI IN RAME
http://w3id.org/zac/88495_lot_13,2,DISEGNI | OGGETTI IN RAME
http://w3id.org/zac/88495_lot_15,2,OGGETTI IN LEGNO | OGGETTI IN RAME
http://w3id.org/zac/88495_lot_16,2,HANDZEICHNUNGEN; KUPFERSTICHE | OGGETTI IN RAME
http://w3id.org/zac/88495_lot_17,2,HANDZEICHNUNGEN; KUPFERSTICHE | OGGETTI IN RAME
http://w3id.org/zac/88495_lot_18,2,OGGETTI IN RAME | STAMPE E INCISIONI
http://w3id.org/zac/88495_lot_193,2,OGGETTI IN RAME | STAMPE E INCISIONI
http://w3id.org/zac/88495_lot_20,2,OGGETTI IN RAME | STAMPE E INCISIONI
http://w3id.org/zac/88495_lot_21,2,DISEGNI | OGGETTI IN RAME
http://w3id.org/zac/88495_lot_22,2,DISEGNI | OGGETTI IN RAME
http://w3id.org/zac/88495_lot_23,2,OGGETTI IN LEGNO | OGGETTI IN RAME
http://w3id.org/zac/88495_lot_24,2,HANDZEICHNUNGEN; KUPFERSTICHE | OGGETTI IN RAME
http://w3id.org/zac/88495_lot_29,2,OGGETTI IN METALLO | OGGETTI IN RAME
http://w3id.org/zac/88495_lot_3,2,OGGETTI IN LEGNO | OGGETTI IN RAME
http://w3id.org/zac/88495_lot_30,2,OGGETTI IN RAME | STAMPE E INCISIONI
http://w3id.org/zac/88495_lot_33,2,OGGETTI IN RAME | OGGETTI IN LEGNO
http://w3id.org/zac/88495_lot_35,2,OGGETTI IN RAME | OGGETTI IN LEGNO
http://w3id.org/zac/88495_lot_36,2,OGGETTI IN LEGNO | OGGETTI IN RAME
http://w3id.org/zac/88495_lot_39,2,OGGETTI IN LEGNO | OGGETTI IN RAME
http://w3id.org/zac/88495_lot_40,2,OGGETTI IN RAME | OGGETTI IN LEGNO
http://w3id.org/zac/88495_lot_6,2,DISEGNI | OGGETTI IN RAME
http://w3id.org/zac/88495_lot_8,2,OGGETTI IN RAME | OGGETTI IN LEGNO
http://w3id.org/zac/88499_lot_221,2,CORNICI | OGGETTI IN ORO
http://w3id.org/zac/88499_lot_224,2,CORNICI | OGGETTI IN ORO
http://w3id.org/zac/88499_lot_28,2,CORNICI | OGGETTI IN ORO
http://w3id.org/zac/88499_lot_41,2,CORNICI | Silber; Gold; Schmuck
http://w3id.org/zac/88499_lot_457,2,Elfenbeinschnitzereien; Dosen | SCATOLE
http://w3id.org/zac/88499_lot_512,2,Bronzen; Uhren | CORNICI
http://w3id.org/zac/88499_lot_563,2,ARGENTI | OGGETTI D'ARTE ORIENTALE
http://w3id.org/zac/88499_lot_8,2,CORNICI | OGGETTI IN ORO
http://w3id.org/zac/88500_lot_8,2,CORNICI | OGGETTI IN LEGNO
http://w3id.org/zac/88500_lot_83,2,DIPINTI | PORCELLANE
http://w3id.org/zac/88503_lot_2,2,DIPINTI | Kopfbedeckungen; Kopfschmuck
http://w3id.org/zac/88503_lot_3,2,Kopfbedeckungen; Kopfschmuck | DIPINTI
http://w3id.org/zac/88503_lot_4,2,Kopfbedeckungen; Kopfschmuck | DIPINTI
http://w3id.org/zac/88503_lot_5,2,Kopfbedeckungen; Kopfschmuck | DIPINTI
http://w3id.org/zac/88503_lot_6,2,DIPINTI | Kopfbedeckungen; Kopfschmuck
http://w3id.org/zac/88503_lot_7,2,DIPINTI | Kopfbedeckungen; Kopfschmuck
http://w3id.org/zac/88503_lot_8,2,Kopfbedeckungen; Kopfschmuck | DIPINTI
http://w3id.org/zac/88503_lot_9,2,DIPINTI | Kopfbedeckungen; Kopfschmuck
http://w3id.org/zac/88504_lot_12,2,ANTICHITA' | DIPINTI
http://w3id.org/zac/88504_lot_21,2,ANTICHITA' | DIPINTI
http://w3id.org/zac/88504_lot_22,2,ANTICHITA' | OGGETTI VARI
http://w3id.org/zac/88504_lot_24,2,ANTICHITA' | OGGETTI IN LEGNO
http://w3id.org/zac/88504_lot_28,2,ANTICHITA' | OGGETTI IN LEGNO
http://w3id.org/zac/88504_lot_29,2,ANTICHITA' | OGGETTI IN LEGNO
http://w3id.org/zac/88504_lot_31,2,ANTICHITA' | OGGETTI IN LEGNO
http://w3id.org/zac/88504_lot_7,2,ANTICHITA' | DIPINTI
http://w3id.org/zac/88504_lot_8,2,ANTICHITA' | DIPINTI
http://w3id.org/zac/88505_lot_696,2,OGGETTI IN LATTA | SCATOLE
http://w3id.org/zac/88505_lot_8,2,CORNICI | STAMPE E INCISIONI
http://w3id.org/zac/88505_lot_9,2,OGGETTI IN RAME | STAMPE E INCISIONI
http://w3id.org/zac/88508_lot_204,2,CORNICI | SCOMPARTI
http://w3id.org/zac/88509_lot_34,2,CORNICI | Yade-Sammlung
http://w3id.org/zac/88510_lot_100,2,OGGETTI VARI | VETRI
http://w3id.org/zac/88510_lot_292,2,BRONZI | VASI
http://w3id.org/zac/88513_lot_3,2,LIBRI | OGGETTI IN LEGNO
http://w3id.org/zac/88516_lot_238,2,CORNICI | ARREDAMENTI
http://w3id.org/zac/88517_lot_2,2,OGGETTI IN LEGNO | Teppiche; Mobel; Edelmetalle; Schmuck
http://w3id.org/zac/88519_lot_10,2,DIPINTI | OGGETTI IN LEGNO
http://w3id.org/zac/88519_lot_12,2,DIPINTI | OGGETTI IN LEGNO
http://w3id.org/zac/88519_lot_14,2,DIPINTI | OGGETTI IN LEGNO
http://w3id.org/zac/88519_lot_22,2,DIPINTI | OGGETTI IN LEGNO
http://w3id.org/zac/88519_lot_25,2,DIPINTI | OGGETTI IN RAME
http://w3id.org/zac/88519_lot_26,2,DIPINTI | OGGETTI IN LEGNO
http://w3id.org/zac/88519_lot_28,2,DIPINTI | OGGETTI IN LEGNO
http://w3id.org/zac/88519_lot_29,2,DIPINTI | OGGETTI VARI
http://w3id.org/zac/88519_lot_37,2,DIPINTI | OGGETTI IN LEGNO
http://w3id.org/zac/88519_lot_38,2,DIPINTI | OGGETTI IN LEGNO
http://w3id.org/zac/88519_lot_4,2,DIPINTI | OGGETTI IN RAME
http://w3id.org/zac/88519_lot_40,2,DIPINTI | OGGETTI IN RAME
http://w3id.org/zac/88519_lot_41,2,DIPINTI | OGGETTI IN LEGNO
http://w3id.org/zac/88519_lot_42,2,DIPINTI | OGGETTI IN LEGNO
http://w3id.org/zac/88519_lot_46,2,DIPINTI | OGGETTI IN RAME
http://w3id.org/zac/88519_lot_5,2,DIPINTI | OGGETTI IN LEGNO
http://w3id.org/zac/88519_lot_6,2,DIPINTI | OGGETTI IN LEGNO
http://w3id.org/zac/88519_lot_7,2,DIPINTI | OGGETTI IN RAME
http://w3id.org/zac/88521_lot_10,2,ARGENTI | OGGETTI IN LATTA
http://w3id.org/zac/88521_lot_13,2,OGGETTI IN LATTA | SCATOLE
http://w3id.org/zac/88521_lot_14,2,OGGETTI IN LATTA | PIATTI
http://w3id.org/zac/88521_lot_206,2,MAIOLICHE | OGGETTI VARI
http://w3id.org/zac/88521_lot_22,2,OGGETTI IN LATTA | SCATOLE
http://w3id.org/zac/88521_lot_3,2,OGGETTI IN LATTA | PORCELLANE
http://w3id.org/zac/88521_lot_4,2,ACQUERELLI | OGGETTI IN LATTA
http://w3id.org/zac/88521_lot_462,2,Gold; Silber; Schmuckgegenstande | OGGETTI VARI
http://w3id.org/zac/88521_lot_5,2,OGGETTI IN LATTA | Stoffe; Decken; Teppiche
http://w3id.org/zac/88526_lot_347,2,LAMPADE | Textilien; Mobel; Holzplastik; Bronzen; Ostasiatika
http://w3id.org/zac/88526_lot_407,2,OGGETTI D'ARTE ORIENTALE | OGGETTI IN LATTA
http://w3id.org/zac/88526_lot_422,2,OGGETTI D'ARTE ORIENTALE | VASI
http://w3id.org/zac/88526_lot_I,2,HANDZEICHNUNGEN; GRAPHIK | Handzeichnungen; Graphik | OGGETTI IN LEGNO
http://w3id.org/zac/88528_lot_3,2,CORNICI | OGGETTI IN RAME
http://w3id.org/zac/88528_lot_5,2,MOBILI | OGGETTI IN ORO
http://w3id.org/zac/88528_lot_8,2,CORNICI | OGGETTI VARI
http://w3id.org/zac/88531_lot_2,2,DIPINTI | OGGETTI IN LEGNO
http://w3id.org/zac/88532_lot_10,2,DIPINTI | OGGETTI VARI
http://w3id.org/zac/88532_lot_20,2,DIPINTI | PORZELLAN; FAYENCE; KUNSTGEWERBLICHE ARBEITEN
http://w3id.org/zac/88532_lot_25,2,DIPINTI | PORZELLAN; FAYENCE; KUNSTGEWERBLICHE ARBEITEN
http://w3id.org/zac/88532_lot_3,2,DIPINTI | PORZELLAN; FAYENCE; KUNSTGEWERBLICHE ARBEITEN
http://w3id.org/zac/88532_lot_31,2,DIPINTI | PORZELLAN; FAYENCE; KUNSTGEWERBLICHE ARBEITEN
http://w3id.org/zac/88532_lot_32,2,DIPINTI | PORZELLAN; FAYENCE; KUNSTGEWERBLICHE ARBEITEN
http://w3id.org/zac/88532_lot_37,2,DIPINTI | PORZELLAN; FAYENCE; KUNSTGEWERBLICHE ARBEITEN
http://w3id.org/zac/88532_lot_38,2,DIPINTI | PORZELLAN; FAYENCE; KUNSTGEWERBLICHE ARBEITEN
http://w3id.org/zac/88532_lot_39,2,DIPINTI | PORZELLAN; FAYENCE; KUNSTGEWERBLICHE ARBEITEN
http://w3id.org/zac/88532_lot_4,2,DIPINTI | PORZELLAN; FAYENCE; KUNSTGEWERBLICHE ARBEITEN
http://w3id.org/zac/88532_lot_409,2,DIPINTI | OGGETTI IN ORO
http://w3id.org/zac/88532_lot_41,2,DIPINTI | PORZELLAN; FAYENCE; KUNSTGEWERBLICHE ARBEITEN
http://w3id.org/zac/88532_lot_44,2,DIPINTI | PORZELLAN; FAYENCE; KUNSTGEWERBLICHE ARBEITEN
http://w3id.org/zac/88532_lot_6,2,DIPINTI | PORZELLAN; FAYENCE; KUNSTGEWERBLICHE ARBEITEN
http://w3id.org/zac/88535_lot_606,2,SCULTURE | PIATTI
http://w3id.org/zac/88535_lot_666,2,OGGETTI D'ARTE | SCULTURE
http://w3id.org/zac/88535_lot_968,2,MINIATURE | PORCELLANE
http://w3id.org/zac/88536_lot_452,2,CORNICI | ACQUEFORTI
http://w3id.org/zac/88542_lot_3,2,OGGETTI IN RAME | VASI
http://w3id.org/zac/88543_lot_10,2,OGGETTI D'ARTE ORIENTALE | OGGETTI IN METALLO
http://w3id.org/zac/88543_lot_11,2,ARTI GRAFICHE | OGGETTI D'ARTE ORIENTALE
http://w3id.org/zac/88543_lot_13,2,OGGETTI D'ARTE ORIENTALE | OGGETTI IN LEGNO
http://w3id.org/zac/88543_lot_15,2,ACQUEFORTI | OGGETTI D'ARTE ORIENTALE
http://w3id.org/zac/88543_lot_16,2,ARTI GRAFICHE | OGGETTI D'ARTE ORIENTALE
http://w3id.org/zac/88543_lot_17,2,ARTI GRAFICHE | OGGETTI D'ARTE ORIENTALE
http://w3id.org/zac/88543_lot_19,2,ARTI GRAFICHE | OGGETTI D'ARTE ORIENTALE
http://w3id.org/zac/88543_lot_20,2,ARTI GRAFICHE | OGGETTI D'ARTE ORIENTALE
http://w3id.org/zac/88543_lot_23,2,OGGETTI D'ARTE ORIENTALE | STAMPE E INCISIONI
http://w3id.org/zac/88543_lot_24,2,ARTI GRAFICHE | OGGETTI D'ARTE ORIENTALE
http://w3id.org/zac/88543_lot_25,2,ARTI GRAFICHE | OGGETTI D'ARTE ORIENTALE
http://w3id.org/zac/88543_lot_26,2,ARTI GRAFICHE | OGGETTI D'ARTE ORIENTALE
http://w3id.org/zac/88543_lot_28,2,ARTI GRAFICHE | OGGETTI D'ARTE ORIENTALE
http://w3id.org/zac/88546_lot_14,2,ARGENTI | OGGETTI D'ARTE
http://w3id.org/zac/88546_lot_16,2,ARGENTI | OGGETTI D'ARTE
http://w3id.org/zac/88546_lot_240,2,Mobel; Uhren | MOBEL; UHREN | STAMPE E INCISIONI
http://w3id.org/zac/88546_lot_51,2,DIPINTI | OGGETTI IN LATTA
http://w3id.org/zac/88547_lot_19,2,VETRI | PORCELLANE
http://w3id.org/zac/88547_lot_2,2,OGGETTI IN ORO | Porzellan; Gruppen; Figuren; Geschirr
http://w3id.org/zac/88547_lot_21,2,PORCELLANE | Porzellan; Gruppen; Figuren; Geschirr
http://w3id.org/zac/88547_lot_7,2,Porzellan; Gruppen; Figuren; Geschirr | SPECCHI
http://w3id.org/zac/88550_lot_101,2,DIPINTI | OGGETTI IN RAME
http://w3id.org/zac/88550_lot_15,2,DIPINTI | OGGETTI IN LEGNO
http://w3id.org/zac/88550_lot_3,2,DISEGNI | DIPINTI
http://w3id.org/zac/88550_lot_36,2,DIPINTI | OGGETTI IN LEGNO
http://w3id.org/zac/88550_lot_4,2,MINIATURE | OGGETTI IN LEGNO
http://w3id.org/zac/88550_lot_41,2,MOBILI | STAMPE E INCISIONI
http://w3id.org/zac/88550_lot_428,2,Stoffe; Stickereien | SCOMPARTI
http://w3id.org/zac/88550_lot_440,2,CERAMICHE | PORCELLANE
http://w3id.org/zac/88550_lot_450,2,CERAMICHE | PORCELLANE
http://w3id.org/zac/88550_lot_5,2,BRONZI | DIPINTI
http://w3id.org/zac/88550_lot_51,2,ARREDAMENTI | DIPINTI
http://w3id.org/zac/88550_lot_975,2,DIPINTI | Plastik; Bronzen
http://w3id.org/zac/88550_lot_994,2,BRONZI | CORNICI
http://w3id.org/zac/88550_lot_I,2,DIPINTI | OGGETTI IN LEGNO
http://w3id.org/zac/88551_lot_496,2,CORNICI | OGGETTI IN PIOMBO
http://w3id.org/zac/88553_lot_16,2,OGGETTI IN ORO | OGGETTI VARI
http://w3id.org/zac/88553_lot_17,2,OGGETTI VARI | OGGETTI IN FERRO
http://w3id.org/zac/88554_lot_239,2,DIPINTI | MINIATURE
http://w3id.org/zac/88554_lot_332,2,CORNICI | DIPINTI
http://w3id.org/zac/88554_lot_4,2,DIPINTI | MOBILI
http://w3id.org/zac/88557_lot_10,2,CANDELABRI | OGGETTI VARI
http://w3id.org/zac/88557_lot_12,2,OGGETTI D'ARTE ORIENTALE | STAMPE E INCISIONI
http://w3id.org/zac/88557_lot_14,2,BASTONI | OGGETTI D'ARTE ORIENTALE
http://w3id.org/zac/88557_lot_15,2,LAMPADE | VASI
http://w3id.org/zac/88557_lot_16,2,OGGETTI IN LEGNO | VASI
http://w3id.org/zac/88557_lot_19,2,ARREDAMENTI | PIATTI
http://w3id.org/zac/88557_lot_2,2,OGGETTI IN LEGNO | STAMPE E INCISIONI
http://w3id.org/zac/88557_lot_20,2,MINIATURE | OGGETTI IN METALLO
http://w3id.org/zac/88557_lot_21,2,OGGETTI IN ORO | OGGETTI LACCATI
http://w3id.org/zac/88557_lot_24,2,OGGETTI VARI | OGGETTI IN ORO
http://w3id.org/zac/88557_lot_27,2,OGGETTI VARI | STAMPE E INCISIONI
http://w3id.org/zac/88557_lot_29,2,SPECCHI | VASI
http://w3id.org/zac/88557_lot_3,2,OGGETTI D'ARTE ORIENTALE | OGGETTI IN LEGNO
http://w3id.org/zac/88557_lot_686,2,ARREDAMENTI | CORNICI
http://w3id.org/zac/88557_lot_7,2,OGGETTI D'ARTE ORIENTALE | OGGETTI VARI
http://w3id.org/zac/88557_lot_8,2,BAULI | OGGETTI VARI
http://w3id.org/zac/88560_lot_163,2,OGGETTI IN LEGNO | OGGETTI VARI
http://w3id.org/zac/88561_lot_15,2,OGGETTI IN PIOMBO | STAMPE E INCISIONI
http://w3id.org/zac/88561_lot_16,2,OGGETTI IN PIOMBO | STAMPE E INCISIONI
http://w3id.org/zac/88561_lot_17,2,OGGETTI IN LEGNO | STAMPE E INCISIONI
http://w3id.org/zac/88561_lot_18,2,OGGETTI IN RAME | STAMPE E INCISIONI
http://w3id.org/zac/88561_lot_9,2,FOTOGRAFIE | OGGETTI VARI
http://w3id.org/zac/88563_lot_100,2,GIOIELLI | OGGETTI IN LEGNO
http://w3id.org/zac/88563_lot_175,2,GIOIELLI | OGGETTI VARI
http://w3id.org/zac/88563_lot_19,2,Elfenbein; Metalle | OGGETTI IN RAME
http://w3id.org/zac/88563_lot_26,2,Elfenbein; Metalle | OGGETTI IN LEGNO
http://w3id.org/zac/88563_lot_360,2,GIOIELLI | OGGETTI LITURGICI
http://w3id.org/zac/88563_lot_402,2,GIOIELLI | OGGETTI LITURGICI
http://w3id.org/zac/88563_lot_8,2,Elfenbein; Metalle | OGGETTI IN LEGNO
http://w3id.org/zac/88565_lot_116,2,CORNICI | BRONZI
http://w3id.org/zac/88565_lot_128,2,OGGETTI D'ARTE ORIENTALE | MOBILI
http://w3id.org/zac/88565_lot_134,2,BRONZI | MOBILI
http://w3id.org/zac/88565_lot_2,2,Elfenbein; Miniaturen; Kleinkunst | MOBILI
http://w3id.org/zac/88565_lot_28,2,BRONZI | Elfenbein; Miniaturen; Kleinkunst
http://w3id.org/zac/88565_lot_37,2,Elfenbein; Miniaturen; Kleinkunst | SMALTI
http://w3id.org/zac/88565_lot_89,2,MOBILI | Elfenbein; Miniaturen; Kleinkunst
http://w3id.org/zac/88571_lot_233,2,CORNICI | OGGETTI IN LEGNO
http://w3id.org/zac/88571_lot_250,2,Kupferstiche; Zeichnungen | MOBILI
http://w3id.org/zac/88571_lot_4,2,CORNICI | OGGETTI IN LEGNO
http://w3id.org/zac/88571_lot_479,2,OGGETTI VARI | PORCELLANE
http://w3id.org/zac/88571_lot_578,2,Kristalle; Glassachen | Pelze; Felle; Decken
http://w3id.org/zac/88571_lot_592,2,OGGETTI VARI | Silber; Bronzen; Marmor Kunstgegenstande
http://w3id.org/zac/88576_lot_11,2,DIPINTI | PORCELLANE
http://w3id.org/zac/88576_lot_6,2,DIPINTI | PIATTI
http://w3id.org/zac/88577_lot_156,2,OGGETTI IN PIOMBO | OGGETTI IN LEGNO
http://w3id.org/zac/88577_lot_5,2,OGGETTI IN LEGNO | OGGETTI IN PIOMBO
http://w3id.org/zac/88583_lot_3,2,ACQUEFORTI | STAMPE E INCISIONI
http://w3id.org/zac/88588_lot_16,2,DISEGNI | OGGETTI IN LEGNO
http://w3id.org/zac/88588_lot_17,2,DISEGNI | OGGETTI IN LEGNO
http://w3id.org/zac/88588_lot_2,2,OGGETTI IN LEGNO | OGGETTI IN PIOMBO
http://w3id.org/zac/88588_lot_8,2,DISEGNI | OGGETTI IN LEGNO
http://w3id.org/zac/88591_lot_2,2,ACQUEFORTI | FOTOGRAFIE
http://w3id.org/zac/88595_lot_4,2,CERAMICHE | TESSUTI
http://w3id.org/zac/88595_lot_64,2,MOBILI | OGGETTI VARI
http://w3id.org/zac/88595_lot_7,2,CERAMICHE | OGGETTI VARI
http://w3id.org/zac/88595_lot_8,2,DISEGNI | VASI
http://w3id.org/zac/88600_lot_11,2,Arbeiten in Elfenbein; Perlmutter; Miniaturen | ACQUEFORTI
http://w3id.org/zac/88602_lot_17,2,ARGENTI | OGGETTI VARI
http://w3id.org/zac/88602_lot_6,2,MAIOLICHE | OGGETTI IN METALLO
http://w3id.org/zac/88602_lot_77,2,ARGENTI | MOBILI
http://w3id.org/zac/88602_lot_78,2,ARGENTI | MOBILI
http://w3id.org/zac/88602_lot_8,2,SCULTURE | SCATOLE
http://w3id.org/zac/88605_lot_12,2,MOBILI | OGGETTI VARI
http://w3id.org/zac/88605_lot_16,2,Holzplastik; Kultgegenstande | OGGETTI VARI
http://w3id.org/zac/88605_lot_18,2,MOBILI | OGGETTI VARI
http://w3id.org/zac/88605_lot_20,2,OGGETTI D'ARTE ORIENTALE | OGGETTI VARI
http://w3id.org/zac/88605_lot_21,2,OGGETTI VARI | VASI
http://w3id.org/zac/88605_lot_22,2,OGGETTI VARI | VASI
http://w3id.org/zac/88605_lot_23,2,OGGETTI VARI | VASI
http://w3id.org/zac/88605_lot_24,2,Alte Waffen; Musikinstrumente | VASI
http://w3id.org/zac/88605_lot_25,2,Alte Waffen; Musikinstrumente | OGGETTI D'ARTE ORIENTALE
http://w3id.org/zac/88605_lot_26,2,Alte Waffen; Musikinstrumente | VASI
http://w3id.org/zac/88605_lot_300,2,OGGETTI IN LEGNO | OGGETTI VARI
http://w3id.org/zac/88605_lot_70,2,Holzplastik; Kultgegenstande | OGGETTI IN LEGNO
http://w3id.org/zac/88606_lot_1208,2,ARMI | Ausgrabungen; Keramik; Glas
http://w3id.org/zac/88606_lot_I,2,ARAZZI | Schlosser; SchloBteile; Schlusselschilder; Turgriffe; Turklopfer; Turbander
http://w3id.org/zac/88607_lot_16,2,ARREDAMENTI | TAPPETI
http://w3id.org/zac/88607_lot_21,2,OGGETTI VARI | Teppiche; Textilien | TEPPICHE; TEXTILIEN
http://w3id.org/zac/88607_lot_230,2,Holzschnitzereien; Sculpturen; Kirchenkunst | OGGETTI VARI
http://w3id.org/zac/88607_lot_24,2,OGGETTI VARI | PORCELLANE
http://w3id.org/zac/88607_lot_9,2,OGGETTI VARI | VASI
http://w3id.org/zac/88609_lot_1,2,OGGETTI IN METALLO | OGGETTI LACCATI
http://w3id.org/zac/88609_lot_10,2,OGGETTI D'ARTE ORIENTALE | OGGETTI IN METALLO
http://w3id.org/zac/88609_lot_11,2,ARMI | OGGETTI LACCATI
http://w3id.org/zac/88609_lot_110,2,OGGETTI LACCATI | OGGETTI IN METALLO
http://w3id.org/zac/88609_lot_113,2,OGGETTI IN METALLO | TAPPETI
http://w3id.org/zac/88609_lot_120,2,OGGETTI IN METALLO | TAPPETI
http://w3id.org/zac/88609_lot_13,2,OGGETTI D'ARTE ORIENTALE | OGGETTI LACCATI
http://w3id.org/zac/88609_lot_135,2,OGGETTI IN METALLO | TESSUTI
http://w3id.org/zac/88609_lot_136,2,OGGETTI IN METALLO | OGGETTI VARI
http://w3id.org/zac/88609_lot_14,2,OGGETTI D'ARTE ORIENTALE | VETRI
http://w3id.org/zac/88609_lot_145,2,OGGETTI D'ARTE ORIENTALE | OGGETTI IN METALLO
http://w3id.org/zac/88609_lot_16,2,OGGETTI IN METALLO | OGGETTI LACCATI
http://w3id.org/zac/88609_lot_1600,2,OGGETTI D'ARTE ORIENTALE | TAPPETI
http://w3id.org/zac/88609_lot_165,2,OGGETTI LACCATI | TAPPETI
http://w3id.org/zac/88609_lot_18,2,ARMI | DIPINTI
http://w3id.org/zac/88609_lot_200,2,OGGETTI IN METALLO | TAPPETI
http://w3id.org/zac/88609_lot_21,2,ARMI | OGGETTI IN PELLE
http://w3id.org/zac/88609_lot_220,2,OGGETTI LACCATI | TAPPETI
http://w3id.org/zac/88609_lot_225,2,ARMI | OGGETTI IN ORO
http://w3id.org/zac/88609_lot_230,2,MOBILI | TAPPETI
http://w3id.org/zac/88609_lot_260,2,ARMI | TESSUTI
http://w3id.org/zac/88609_lot_265,2,TAPPETI | TESSUTI
http://w3id.org/zac/88609_lot_270,2,BIANCHERIA | TESSUTI
http://w3id.org/zac/88609_lot_28,2,ARMI | MOBILI
http://w3id.org/zac/88609_lot_300,2,MOBILI | DIPINTI
http://w3id.org/zac/88609_lot_340,2,OGGETTI LACCATI | TAPPETI
http://w3id.org/zac/88609_lot_36,2,OGGETTI D'ARTE ORIENTALE | OGGETTI VARI
http://w3id.org/zac/88609_lot_360,2,VASI | TAPPETI
